SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,web-scraper-order,web-scraper-start-url,prop_link,prop_link-href,address,thumbnail-src,estimate,listed-price
PAST SALE,August-4-2020,Townhouse,11276 Silentwood Ln,Reston,VA,20191,410000,3,2.5,RESTON SEC 76 BLK 2A WHI,1400,893.0,1985,90.0,293,90.0,Sold,,,http://www.redfin.com/VA/Reston/11276-Silentwood-Ln-20191/home/9344737,BRIGHT MLS,VAFX1136318,N,Y,38.933299,-77.335756,1604367343-48,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-16,,https://www.redfin.com/VA/Reston/11276-Silentwood-Ln-20191/home/9344737,11276 Silentwood Ln,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/318/genMid.VAFX1136318_2.jpg,"$420,097",
PAST SALE,August-28-2020,Townhouse,11853 Dunlop Ct,Reston,VA,20191,481000,4,2.5,DEEPWOOD BLK D,1360,1400.0,1972,66.0,354,105.0,Sold,,,http://www.redfin.com/VA/Reston/11853-Dunlop-Ct-20191/home/9319514,BRIGHT MLS,VAFX1135272,N,Y,38.932184,-77.355554,1604368386-325,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3,,https://www.redfin.com/VA/Reston/11853-Dunlop-Ct-20191/home/9319514,11853 Dunlop Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/272/genMid.VAFX1135272_3.jpg,"$496,288",
PAST SALE,October-27-2020,Townhouse,2261 Wheelwright Ct,Reston,VA,20191,445000,4,3.5,RESTON SEC 50 BLK 6 WHEE,1650,1595.0,1974,6.0,270,50.0,Sold,,,http://www.redfin.com/VA/Reston/2261-Wheelwright-Ct-20191/home/9337782,BRIGHT MLS,VAFX1143682,N,Y,38.93476,-77.35249300000001,1604368488-352,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1,,https://www.redfin.com/VA/Reston/2261-Wheelwright-Ct-20191/home/9337782,2261 Wheelwright Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/682/genMid.VAFX1143682_3.jpg,"$437,608",
PAST SALE,October-29-2020,Townhouse,2201 Cartwright Pl,Reston,VA,20191,349900,2,1.5,RESTON SEC 50 BLK 1,1197,1712.0,1974,4.0,292,75.0,Sold,,,http://www.redfin.com/VA/Reston/2201-Cartwright-Pl-20191/home/9337427,BRIGHT MLS,VAFX1155234,N,Y,38.938966,-77.353351,1604368325-307,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3,,https://www.redfin.com/VA/Reston/2201-Cartwright-Pl-20191/home/9337427,2201 Cartwright Pl,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/234/genMid.VAFX1155234_1.jpg,"$351,982",
PAST SALE,August-18-2020,Townhouse,12198 Sanibel Ct,Reston,VA,20191,330000,2,1.5,RESTON SEC 38B BLK 9 SAN,1197,1610.0,1972,76.0,276,93.0,Sold,,,http://www.redfin.com/VA/Reston/12198-Sanibel-Ct-20191/home/9325121,BRIGHT MLS,VAFX1138728,N,Y,38.943373,-77.36819,1604367517-94,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/12198-Sanibel-Ct-20191/home/9325121,12198 Sanibel Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/728/genMid.VAFX1138728_4.jpg,"$346,109",
PAST SALE,September-30-2020,Townhouse,2382 Generation Dr,Reston,VA,20191,475000,3,3.0,GENERATION SEC 3 BLK 1C,1434,1700.0,1974,33.0,331,127.0,Sold,,,http://www.redfin.com/VA/Reston/2382-Generation-Dr-20191/home/9351462,BRIGHT MLS,VAFX1152704,N,Y,38.92771,-77.350753,1604367946-205,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Reston/2382-Generation-Dr-20191/home/9351462,2382 Generation Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/704/genMid.VAFX1152704_2.jpg,"$482,072",
PAST SALE,October-30-2020,Townhouse,2358 Antiqua Ct,Reston,VA,20191,372000,3,2.5,RESTON SEC 36 BLK 4A PIN,1188,1342.0,1973,3.0,313,94.0,Sold,,,http://www.redfin.com/VA/Reston/2358-Antiqua-Ct-20191/home/9327841,BRIGHT MLS,VAFX1154298,N,Y,38.938342,-77.37047690000001,1604368491-353,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1,,https://www.redfin.com/VA/Reston/2358-Antiqua-Ct-20191/home/9327841,2358 Antiqua Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/298/genMid.VAFX1154298_1.jpg,"$371,190",
PAST SALE,September-30-2020,Townhouse,2050 Winged Foot Ct,Reston,VA,20191,480000,3,2.5,RESTON SEC 44 BLK 1C GLE,1405,1760.0,1977,33.0,342,105.0,Sold,,,http://www.redfin.com/VA/Reston/2050-Winged-Foot-Ct-20191/home/9334636,BRIGHT MLS,VAFX1150348,N,Y,38.939787,-77.34693399999999,1604367949-206,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Reston/2050-Winged-Foot-Ct-20191/home/9334636,2050 Winged Foot Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/348/genMid.VAFX1150348_2.jpg,"$510,021",
PAST SALE,September-30-2020,Townhouse,2080 Golf Course Dr,Reston,VA,20191,489900,3,2.5,GOLF COURSE SQUARE CLUST,1584,1300.0,1972,33.0,309,93.0,Sold,,,http://www.redfin.com/VA/Reston/2080-Golf-Course-Dr-20191/home/9335425,BRIGHT MLS,VAFX1145990,N,Y,38.941897499999996,-77.3521427,1604368419-334,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2,,https://www.redfin.com/VA/Reston/2080-Golf-Course-Dr-20191/home/9335425,2080 Golf Course Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/990/genMid.VAFX1145990_5.jpg,"$508,476",
PAST SALE,August-19-2020,Townhouse,1320 Park Garden Ln,Reston,VA,20194,630000,3,3.0,RESTON SEC 63 BLK 2,2862,2400.0,1993,75.0,220,97.0,Sold,,,http://www.redfin.com/VA/Reston/1320-Park-Garden-Ln-20194/home/9148272,BRIGHT MLS,VAFX1139984,N,Y,38.982096999999996,-77.34438399999999,1604367522-96,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/1320-Park-Garden-Ln-20194/home/9148272,1320 Park Garden Ln,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/984/genMid.VAFX1139984_3.jpg,"$647,961",
PAST SALE,October-23-2020,Townhouse,1342 Sundial Dr,Reston,VA,20194,650000,3,3.0,RESTON SEC 61 BLK 3 PARK,2027,1840.0,1993,10.0,321,160.0,Sold,,,http://www.redfin.com/VA/Reston/1342-Sundial-Dr-20194/home/9146350,BRIGHT MLS,VAFX1152554,N,Y,38.9823256,-77.3388697,1604368196-278,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5,,https://www.redfin.com/VA/Reston/1342-Sundial-Dr-20194/home/9146350,1342 Sundial Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/554/genMid.VAFX1152554_2.jpg,"$650,831",
PAST SALE,October-16-2020,Townhouse,11714 Great Owl Cir,Reston,VA,20194,595000,3,3.5,RESTON SEC 55 BLK 3B,1706,2340.0,1991,17.0,349,100.0,Sold,,,http://www.redfin.com/VA/Reston/11714-Great-Owl-Cir-20194/home/9140464,BRIGHT MLS,VAFX1154442,N,Y,38.9821701,-77.35042220000001,1604368125-258,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6,,https://www.redfin.com/VA/Reston/11714-Great-Owl-Cir-20194/home/9140464,11714 Great Owl Cir,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/442/genMid.VAFX1154442_2.jpg,"$600,697",
PAST SALE,September-11-2020,Townhouse,11550 Hemingway Dr,Reston,VA,20194,712000,4,3.5,RESTON SEC 33 BLK 7A HEM,2722,3065.0,1991,52.0,262,169.0,Sold,,,http://www.redfin.com/VA/Reston/11550-Hemingway-Dr-20194/home/9135980,BRIGHT MLS,VAFX1129702,N,Y,38.977790999999996,-77.34276190000001,1604367776-159,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11,,https://www.redfin.com/VA/Reston/11550-Hemingway-Dr-20194/home/9135980,11550 Hemingway Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/702/genMid.VAFX1129702_5.jpg,"$751,302",
PAST SALE,October-30-2020,Townhouse,1555 Brookshire Ct,Reston,VA,20190,439000,2,2.0,RESTON RESUB BLK 1 SEC 5,1400,1553.0,1967,3.0,314,105.0,Sold,,,http://www.redfin.com/VA/Reston/1555-Brookshire-Ct-20190/home/9221228,BRIGHT MLS,VAFX1157234,N,Y,38.9686178,-77.3372433,1604368349-314,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3,,https://www.redfin.com/VA/Reston/1555-Brookshire-Ct-20190/home/9221228,1555 Brookshire Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/234/genMid.VAFX1157234_2.jpg,"$439,685",
PAST SALE,August-13-2020,Townhouse,1738 Sundance Dr,Reston,VA,20194,410000,3,2.5,RESTON SEC 49 BLK 5,1440,1918.0,1985,81.0,285,122.0,Sold,,,http://www.redfin.com/VA/Reston/1738-Sundance-Dr-20194/home/9210277,BRIGHT MLS,VAFX1141348,N,Y,38.9705749,-77.363473,1604367462-78,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/1738-Sundance-Dr-20194/home/9210277,1738 Sundance Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/348/genMid.VAFX1141348_1.jpg,"$451,927",
PAST SALE,August-10-2020,Townhouse,1622 Poplar Grove Dr,Reston,VA,20194,375000,2,1.5,RESTON SEC 39 BLK 2 BLK,1155,987.0,1986,84.0,325,138.0,Sold,,,http://www.redfin.com/VA/Reston/1622-Poplar-Grove-Dr-20194/home/9132642,BRIGHT MLS,VAFX1136080,N,Y,38.977495000000005,-77.360975,1604367421-68,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/1622-Poplar-Grove-Dr-20194/home/9132642,1622 Poplar Grove Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/080/genMid.VAFX1136080_2.jpg,"$391,957",
PAST SALE,October-20-2020,Townhouse,11633 Chapel Cross Way,Reston,VA,20194,650000,4,4.0,RESTON SEC 35 BLK 1 THE,2638,2973.0,1987,13.0,246,59.0,Sold,,,http://www.redfin.com/VA/Reston/11633-Chapel-Cross-Way-20194/home/9138679,BRIGHT MLS,VAFX1148120,N,Y,38.9772382,-77.34870620000001,1604368167-269,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5,,https://www.redfin.com/VA/Reston/11633-Chapel-Cross-Way-20194/home/9138679,11633 Chapel Cross Way,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/120/genMid.VAFX1148120_2.jpg,"$670,716",
PAST SALE,August-27-2020,Townhouse,11732 Great Owl Cir,Reston,VA,20194,605000,3,3.5,RESTON SEC 55 BLK 3B,2372,1702.0,1990,67.0,255,100.0,Sold,,,http://www.redfin.com/VA/Reston/11732-Great-Owl-Cir-20194/home/9140542,BRIGHT MLS,VAFX1144372,N,Y,38.982512,-77.351315,1604367605-113,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13,,https://www.redfin.com/VA/Reston/11732-Great-Owl-Cir-20194/home/9140542,11732 Great Owl Cir,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/372/genMid.VAFX1144372_1.jpg,"$612,990",
PAST SALE,September-2-2020,Townhouse,1775 Whisperhill Dr,Reston,VA,20194,408000,3,2.5,RESTON SEC 41 BLK 1A 1B,1350,915.0,1985,61.0,302,103.0,Sold,,,http://www.redfin.com/VA/Reston/1775-Whisperhill-Dr-20194/home/9211939,BRIGHT MLS,VAFX1137650,N,Y,38.9692511,-77.3558952,1604367693-136,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/1775-Whisperhill-Dr-20194/home/9211939,1775 Whisperhill Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/650/genMid.VAFX1137650_1.jpg,"$421,626",
PAST SALE,October-1-2020,Townhouse,1718 Stuart Pointe Ln,Herndon,VA,20170,568000,3,2.5,TOWNS AT STUART POINTE,2086,2928.0,1999,32.0,272,71.0,Sold,,,http://www.redfin.com/VA/Herndon/1718-Stuart-Pointe-Ln-20170/home/9217264,BRIGHT MLS,VAFX1147644,N,Y,38.9688468,-77.3641643,1604367990-217,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Herndon/1718-Stuart-Pointe-Ln-20170/home/9217264,1718 Stuart Pointe Ln,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/644/genMid.VAFX1147644_2.jpg,"$595,117",
PAST SALE,October-23-2020,Townhouse,1713 Whisperhill Dr,Reston,VA,20194,400000,2,2.5,RESTON SEC 41 BLK 1A 1B,1224,1087.0,1985,10.0,327,103.0,Sold,,,http://www.redfin.com/VA/Reston/1713-Whisperhill-Dr-20194/home/9211690,BRIGHT MLS,VAFX1155330,N,Y,38.969676799999995,-77.3556871,1604368475-348,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1,,https://www.redfin.com/VA/Reston/1713-Whisperhill-Dr-20194/home/9211690,1713 Whisperhill Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/330/genMid.VAFX1155330_1.jpg,"$412,140",
PAST SALE,October-9-2020,Townhouse,1664 Sierra Woods Ct,Reston,VA,20194,432000,4,2.5,RESTON SEC 49 BLK 4,1670,2259.0,1984,24.0,259,91.0,Sold,,,http://www.redfin.com/VA/Herndon/1664-Sierra-Woods-Ct-20194/home/9210073,BRIGHT MLS,VAFX1148512,N,Y,38.971567,-77.3650229,1604368052-235,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7,,https://www.redfin.com/VA/Herndon/1664-Sierra-Woods-Ct-20194/home/9210073,1664 Sierra Woods Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/512/genMid.VAFX1148512_2.jpg,"$451,288",
PAST SALE,September-11-2020,Townhouse,1597 Inlet Ct,Reston,VA,20190,599900,3,2.5,RESTON SEC 17 BLK 4 INLE,1885,1829.0,1972,52.0,318,167.0,Sold,,,http://www.redfin.com/VA/Reston/1597-Inlet-Ct-20190/home/9223137,BRIGHT MLS,VAFX1141400,N,Y,38.967037,-77.334383,1604367773-158,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11,,https://www.redfin.com/VA/Reston/1597-Inlet-Ct-20190/home/9223137,1597 Inlet Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/400/genMid.VAFX1141400_1.jpg,"$622,583",
PAST SALE,October-29-2020,Townhouse,1524 Scandia Cir,Reston,VA,20190,530000,4,3.5,RESTON SEC 19 BLK 2 BENT,2331,2517.0,1973,4.0,227,105.0,Sold,,,http://www.redfin.com/VA/Reston/1524-Scandia-Cir-20190/home/9243205,BRIGHT MLS,VAFX1156472,N,Y,38.961562,-77.329712,1604368307-304,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4,,https://www.redfin.com/VA/Reston/1524-Scandia-Cir-20190/home/9243205,1524 Scandia Cir,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/472/genMid.VAFX1156472_2.jpg,"$530,034",
PAST SALE,October-1-2020,Townhouse,1542 Scandia Cir,Reston,VA,20190,525000,4,3.5,RESTON SEC 19 BLK 2 BENT,2484,3376.0,1973,32.0,211,100.0,Sold,,,http://www.redfin.com/VA/Reston/1542-Scandia-Cir-20190/home/9243242,BRIGHT MLS,VAFX1127230,N,Y,38.9618247,-77.3292792,1604367986-216,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Reston/1542-Scandia-Cir-20190/home/9243242,1542 Scandia Cir,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/230/genMid.VAFX1127230_5.jpg,"$541,399",
PAST SALE,October-15-2020,Townhouse,1488 Roundleaf Ct,Reston,VA,20190,555000,4,3.5,RESTON,2623,3378.0,1970,18.0,212,93.0,Sold,,,http://www.redfin.com/VA/Reston/1488-Roundleaf-Ct-20190/home/9241992,BRIGHT MLS,VAFX1155226,N,Y,38.9671712,-77.3314133,1604368094-248,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6,,https://www.redfin.com/VA/Reston/1488-Roundleaf-Ct-20190/home/9241992,1488 Roundleaf Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/226/genMid.VAFX1155226_1.jpg,"$571,465",
PAST SALE,October-8-2020,Townhouse,11572 Woodhollow Ct,Reston,VA,20191,525000,3,3.0,RESTON SEC 56 BLK 1 SOAP,1866,1650.0,1972,25.0,281,115.0,Sold,,,http://www.redfin.com/VA/Reston/11572-Woodhollow-Ct-20191/home/9350898,BRIGHT MLS,VAFX1124956,N,Y,38.927657,-77.34321899999999,1604368444-340,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2,,https://www.redfin.com/VA/Reston/11572-Woodhollow-Ct-20191/home/9350898,11572 Woodhollow Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/956/genMid.VAFX1124956_1.jpg,"$528,711",
PAST SALE,August-13-2020,Townhouse,1951 Roland Clarke Pl #31,Reston,VA,20191,844415,4,4.5,SUNRISE SQUARE,2540,1193.0,2020,81.0,332,195.0,Sold,,,http://www.redfin.com/VA/Reston/1951-Roland-Clarke-Pl-20191/unit-31/home/171118261,BRIGHT MLS,VAFX1117490,N,Y,38.9489813,-77.34956,1604367453-77,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/1951-Roland-Clarke-Pl-20191/unit-31/home/171118261,1951 Roland Clarke Pl #31,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/490/genMid.VAFX1117490_2.jpg,"$850,654",
PAST SALE,October-15-2020,Townhouse,1686 Waterhaven Dr,Reston,VA,20190,680000,3,3.0,TOWNES AT WATERFORD,2439,1927.0,1998,18.0,279,158.0,Sold,,,http://www.redfin.com/VA/Reston/1686-Waterhaven-Dr-20190/home/9231729,BRIGHT MLS,VAFX1155912,N,Y,38.963615999999995,-77.343311,1604368097-249,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6,,https://www.redfin.com/VA/Reston/1686-Waterhaven-Dr-20190/home/9231729,1686 Waterhaven Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/912/genMid.VAFX1155912_2.jpg,"$686,871",
PAST SALE,October-16-2020,Townhouse,1224 Weatherstone Ct,Reston,VA,20194,595000,3,3.0,RESTON SEC 73 BLK 7 WEAT,2108,3131.0,1995,17.0,282,104.0,Sold,,,http://www.redfin.com/VA/Reston/1224-Weatherstone-Ct-20194/home/9144685,BRIGHT MLS,VAFX1154186,N,Y,38.986174299999995,-77.3413693,1604368118-256,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6,,https://www.redfin.com/VA/Reston/1224-Weatherstone-Ct-20194/home/9144685,1224 Weatherstone Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/186/genMid.VAFX1154186_3.jpg,"$604,205",
PAST SALE,October-2-2020,Townhouse,11503 Waterhaven Ct,Reston,VA,20190,660000,3,3.5,TOWNES AT WATERFORD,2178,2518.0,1997,31.0,303,142.0,Sold,,,http://www.redfin.com/VA/Reston/11503-Waterhaven-Ct-20190/home/9231675,BRIGHT MLS,VAFX1153052,N,Y,38.9640749,-77.343188,1604368000-220,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Reston/11503-Waterhaven-Ct-20190/home/9231675,11503 Waterhaven Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/052/genMid.VAFX1153052_2.jpg,"$667,025",
PAST SALE,August-31-2020,Townhouse,1616 Purple Sage Dr,Reston,VA,20194,375000,3,2.5,RESTON SEC 49 BLK 3A 3B,1860,1014.0,1985,63.0,202,110.0,Sold,,,http://www.redfin.com/VA/Reston/1616-Purple-Sage-Dr-20194/home/9131009,BRIGHT MLS,VAFX1142794,N,Y,38.973175,-77.36359499999999,1604367663-127,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/1616-Purple-Sage-Dr-20194/home/9131009,1616 Purple Sage Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/794/genMid.VAFX1142794_1.jpg,"$403,624",
PAST SALE,October-2-2020,Townhouse,11732 Paysons Way,Reston,VA,20191,870999,3,3.5,VALLEY & PARK,2873,1170.0,2020,31.0,303,150.0,Sold,,,http://www.redfin.com/VA/Reston/11732-Paysons-Way-20191/home/169125324,BRIGHT MLS,VAFX1116506,N,Y,38.9495093,-77.35163390000001,1604367997-219,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Reston/11732-Paysons-Way-20191/home/169125324,11732 Paysons Way,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/506/genMid.VAFX1116506_1.jpg,"$872,035",
PAST SALE,August-21-2020,Townhouse,1233 Woodbrook Ct,Reston,VA,20194,653000,3,3.5,RESTON SEC 73 BLK 5,3272,3769.0,1994,73.0,200,59.0,Sold,,,http://www.redfin.com/VA/Reston/1233-Woodbrook-Ct-20194/home/9144191,BRIGHT MLS,VAFX1140832,N,Y,38.9841,-77.335984,1604367556-104,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13,,https://www.redfin.com/VA/Reston/1233-Woodbrook-Ct-20194/home/9144191,1233 Woodbrook Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/832/genMid.VAFX1140832_2.jpg,"$713,449",
PAST SALE,August-7-2020,Townhouse,2224 Gunsmith Sq,Reston,VA,20191,380000,3,1.5,RESTON SEC 50 BLK 5,1232,1408.0,1976,87.0,308,111.0,Sold,,,http://www.redfin.com/VA/Reston/2224-Gunsmith-Sq-20191/home/9329527,BRIGHT MLS,VAFX1135568,N,Y,38.936403999999996,-77.354811,1604367391-59,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/2224-Gunsmith-Sq-20191/home/9329527,2224 Gunsmith Sq,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/568/genMid.VAFX1135568_1.jpg,"$410,651",
PAST SALE,August-13-2020,Townhouse,1200 Woodbrook Ct,Reston,VA,20194,650000,3,3.5,RESTON SEC 73 BLK 5,3060,3569.0,1995,81.0,212,237.0,Sold,,,http://www.redfin.com/VA/Reston/1200-Woodbrook-Ct-20194/home/9143937,BRIGHT MLS,VAFX1140664,N,Y,38.984863,-77.33689100000001,1604367450-76,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/1200-Woodbrook-Ct-20194/home/9143937,1200 Woodbrook Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/664/genMid.VAFX1140664_1.jpg,"$685,267",
PAST SALE,September-4-2020,Townhouse,12036 Trumbull Way Unit 2B,Reston,VA,20190,614000,3,2.5,LINCOLN PARK CONDO,1876,,1999,59.0,327,413.0,Sold,,,http://www.redfin.com/VA/Reston/12036-Trumbull-Way-20190/unit-2B/home/82024454,BRIGHT MLS,VAFX1144292,N,Y,38.95662960000001,-77.3631329,1604367706-139,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/12036-Trumbull-Way-20190/unit-2B/home/82024454,12036 Trumbull Way Unit 2B,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/292/genMid.VAFX1144292_2.jpg,"$624,151",
PAST SALE,October-23-2020,Townhouse,1588 Goldenrain Ct,Reston,VA,20190,470000,3,3.0,RESTON SEC 9 BLK 15 REGE,1664,1694.0,1970,10.0,282,95.0,Sold,,,http://www.redfin.com/VA/Reston/1588-Goldenrain-Ct-20190/home/9242347,BRIGHT MLS,VAFX1148026,N,Y,38.967192,-77.32960600000001,1604368190-276,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5,,https://www.redfin.com/VA/Reston/1588-Goldenrain-Ct-20190/home/9242347,1588 Goldenrain Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/026/genMid.VAFX1148026_7.jpg,"$483,433",
PAST SALE,October-23-2020,Townhouse,11581 Maple Ridge Rd,Reston,VA,20190,529588,3,1.5,RESTON PCL 4 SEC 1 BLK 1,1974,1098.0,1965,10.0,268,242.0,Sold,,,http://www.redfin.com/VA/Reston/11581-Maple-Ridge-Rd-20190/home/9218001,BRIGHT MLS,VAFX1157714,N,Y,38.968018,-77.345614,1604368467-347,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2,,https://www.redfin.com/VA/Reston/11581-Maple-Ridge-Rd-20190/home/9218001,11581 Maple Ridge Rd,https://ssl.cdn-redfin.com/system_files/media/387072_JPG/genLdpUgcMediaBrowserUrl/item_1.jpg,"$524,495",
PAST SALE,August-7-2020,Townhouse,2016 Lakebreeze Way,Reston,VA,20191,802000,4,3.5,RESTON SEC 74 BLK 2 LAKE,2038,2646.0,1977,87.0,394,117.0,Sold,,,http://www.redfin.com/VA/Reston/2016-Lakebreeze-Way-20191/home/9341255,BRIGHT MLS,VAFX1142656,N,Y,38.93694,-77.33465600000001,1604367387-58,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/2016-Lakebreeze-Way-20191/home/9341255,2016 Lakebreeze Way,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/656/genMid.VAFX1142656_1.jpg,"$822,402",
PAST SALE,August-21-2020,Townhouse,1626 Bandit Loop,Reston,VA,20190,599990,3,2.5,TALL OAKS,1600,,2020,73.0,375,290.0,Sold,,,http://www.redfin.com/VA/Herndon/1626-Bandit-LOOP-20190/home/171258830,BRIGHT MLS,VAFX1132856,N,Y,38.95890726,-77.33322175,1604367548-101,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13,,https://www.redfin.com/VA/Herndon/1626-Bandit-LOOP-20190/home/171258830,1626 Bandit Loop,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/856/genMid.VAFX1132856_1.jpg,"$604,020",
