web-scraper-order,web-scraper-start-url,prop_link,prop_link-href,address,thumbnail-src,estimate,listed-price
"1604367495-89","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14","","https://www.redfin.com/VA/Reston/1423-Belcastle-Ct-20194/home/9147070","1423 Belcastle Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/086/genMid.VAFX1140086_1.jpg","$948,197","null"
"1604367898-192","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9","","https://www.redfin.com/VA/Reston/11711-Summerchase-Cir-20194/unit-1711A/home/143654214","11711-A Summerchase Cir Unit 1711-A","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/268/genMid.VAFX1142268_2.jpg","$301,599","null"
"1604367874-185","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9","","https://www.redfin.com/VA/Reston/12000-Taliesin-Pl-20190/unit-16/home/9214073","12000 Taliesin Pl #16","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/484/genMid.VAFX1147484_1.jpg","$349,645","null"
"1604367986-216","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8","","https://www.redfin.com/VA/Reston/1542-Scandia-Cir-20190/home/9243242","1542 Scandia Cir","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/230/genMid.VAFX1127230_5.jpg","$541,399","null"
"1604368097-249","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6","","https://www.redfin.com/VA/Reston/1686-Waterhaven-Dr-20190/home/9231729","1686 Waterhaven Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/912/genMid.VAFX1155912_2.jpg","$686,871","null"
"1604367403-63","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15","","https://www.redfin.com/VA/Reston/2334-Horseferry-Ct-20191/home/9319919","2334 Horseferry Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/838/genMid.VAFX1140838_1.jpg","$501,228","null"
"1604367435-72","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15","","https://www.redfin.com/VA/Reston/1951-Sagewood-Ln-20191/unit-315/home/9357780","1951 Sagewood Ln #315","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/762/genMid.VAFX1130762_1.jpg","$197,926","null"
"1604368190-276","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5","","https://www.redfin.com/VA/Reston/1588-Goldenrain-Ct-20190/home/9242347","1588 Goldenrain Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/026/genMid.VAFX1148026_7.jpg","$483,433","null"
"1604367895-191","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9","","https://www.redfin.com/VA/Reston/2217L-Lovedale-Ln-20191/unit-211A/home/52309768","2217-L Lovedale Ln Unit 211A","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/418/genMid.VAFX1148418_4.jpg","$378,955","null"
"1604368415-333","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2","","https://www.redfin.com/VA/Reston/11703-N-Shore-Dr-20190/home/9235836","11703 North Shore Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/972/genMid.VAFX1139972_1.jpg","$571,383","null"
"1604367598-111","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13","","https://www.redfin.com/VA/Reston/12170-Sanibel-Ct-20191/home/9324740","12170 Sanibel Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/986/genMid.VAFX1136986_4.jpg","$357,830","null"
"1604367860-181","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9","","https://www.redfin.com/VA/Reston/1511-N-Point-Dr-20194/unit-302/home/22967185","1511 N Point Dr #302","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/404/genMid.VAFX1148404_4.jpg","$375,150","null"
"1604367279-29","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-17","","https://www.redfin.com/VA/Reston/1907-Villaridge-Dr-20191/unit-B/home/9356607","1907 Villaridge Dr Unit B","","$334,789","null"
"1604367839-176","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10","","https://www.redfin.com/VA/Reston/11231-Silentwood-Ln-20191/home/9344486","11231 Silentwood Ln","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/548/genMid.VAFX1147548_1.jpg","$388,687","null"
"1604367635-120","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12","","https://www.redfin.com/VA/Reston/11011-Saffold-Way-20190/home/9240399","11011 Saffold Way","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/672/genMid.VAFX1143672_1.jpg","$541,372","null"
"1604368307-304","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4","","https://www.redfin.com/VA/Reston/1524-Scandia-Cir-20190/home/9243205","1524 Scandia Cir","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/472/genMid.VAFX1156472_2.jpg","$530,034","null"
"1604367727-145","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11","","https://www.redfin.com/VA/Reston/12025-New-Dominion-Pkwy-20190/unit-306/home/17111615","12025 New Dominion Pkwy #306","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/910/genMid.VAFX1130910_2.jpg","$431,599","null"
"1604367867-183","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9","","https://www.redfin.com/VA/Reston/1361-Heritage-Oak-Way-20194/home/9145826","1361 Heritage Oak Way","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/878/genMid.VAFX1141878_3.jpg","$707,206","null"
"1604368536-364","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1","","https://www.redfin.com/VA/Reston/12001-Taliesin-Pl-20190/unit-31/home/9213062","12001 Taliesin Pl #31","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/706/genMid.VAFX1147706_2.jpg","$328,938","null"
"1604368007-222","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8","","https://www.redfin.com/VA/Reston/11821-Breton-Ct-20191/unit-22D/home/9332132","11821 Breton Ct Unit 22D","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/400/genMid.VAFX1146400_3.jpg","$252,154","null"
"1604368088-246","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6","","https://www.redfin.com/VA/Reston/11803-Tree-Fern-Ct-20191/home/9347246","11803 Tree Fern Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/694/genMid.VAFX1153694_2.jpg","$788,618","null"
"1604367941-203","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8","","https://www.redfin.com/VA/Reston/2231-White-Cornus-Ln-20191/home/9325616","2231 White Cornus Ln","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/848/genMid.VAFX1140848_3.jpg","$364,103","null"
"1604368029-228","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7","","https://www.redfin.com/VA/Reston/12702-Roark-Ct-20191/home/9203460","12702 Roark Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/692/genMid.VAFX1152692_3.jpg","$730,879","null"
"1604367584-106","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13","","https://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-217/home/17112671","11990 Market St #217","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/556/genMid.VAFX1140556_3.jpg","$719,120","null"
"1604367870-184","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9","","https://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-274/home/9849099","12001 Market St #274","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/512/genMid.VAFX1143512_1.jpg","$548,646","null"
"1604367642-122","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12","","https://www.redfin.com/VA/Reston/2300-Emerald-Heights-Ct-20191/home/9327605","2300 Emerald Heights Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/792/genMid.VAFX1143792_1.jpg","$405,855","null"
"1604368237-288","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4","","https://www.redfin.com/VA/Reston/11800-Sunset-Hills-Rd-20190/unit-518/home/9850772","11800 Sunset Hills Rd #518","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/894/genMid.VAFX1154894_4.jpg","$298,188","null"
"1604368494-354","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1","","https://www.redfin.com/VA/Reston/10803-Cross-School-Rd-20191/home/9352844","10803 Cross School Rd","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/518/genMid.VAFX1134518_1.jpg","$792,404","null"
"1604368369-320","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3","","https://www.redfin.com/VA/Reston/10997-Thrush-Ridge-Rd-20191/home/9357202","10997 Thrush Ridge Rd","","$538,569","null"
"1604367848-179","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10","","https://www.redfin.com/VA/Herndon/1614-Bandit-LOOP-20190/home/172652107","1614 Bandit Loop","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/890/genMid.VAFX1145890_1.jpg","$597,351","null"
"1604367588-107","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13","","https://www.redfin.com/VA/Herndon/12917-Sunrise-Ct-20170/home/173073498","12917 Sunrise Ridge Aly","","$535,884","null"
"1604368032-229","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7","","https://www.redfin.com/VA/Reston/11755-Mossy-Creek-Ln-20191/home/9335878","11755 Mossy Creek Ln","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/310/genMid.VAFX1150310_1.jpg","$474,196","null"
"1604367514-93","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14","","https://www.redfin.com/VA/Reston/1373-Garden-Wall-Cir-20194/unit-602/home/9147622","1373 Garden Wall Cir #602","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/478/genMid.VAFX1142478_2.jpg","$281,957","null"
"1604367432-71","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15","","https://www.redfin.com/VA/Reston/2052-Golf-Course-Dr-20191/home/9335296","2052 Golf Course Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/118/genMid.VAFX1139118_1.jpg","$618,045","null"
"1604368332-309","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3","","https://www.redfin.com/VA/Reston/11003-Ring-Rd-20190/home/9240604","11003 Ring Rd","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/920/genMid.VAFX1153920_1.jpg","$650,487","null"
"1604367291-33","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-17","","https://www.redfin.com/VA/Reston/11614-Ivystone-Ct-20191/unit-5/home/9336190","11614 Ivystone Ct #5","","$302,355","null"
"1604367773-158","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11","","https://www.redfin.com/VA/Reston/1597-Inlet-Ct-20190/home/9223137","1597 Inlet Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/400/genMid.VAFX1141400_1.jpg","$622,583","null"
"1604367522-96","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14","","https://www.redfin.com/VA/Reston/1320-Park-Garden-Ln-20194/home/9148272","1320 Park Garden Ln","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/984/genMid.VAFX1139984_3.jpg","$647,961","null"
"1604367718-142","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11","","https://www.redfin.com/VA/Reston/2603-Tack-Ln-20191/home/9346318","2603 Tack Ln","","$790,788","null"
"1604367760-155","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11","","https://www.redfin.com/VA/Reston/1706-Ascot-Way-20190/unit-B/home/9854563","1706 Ascot Way Unit B","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/130/genMid.VAFX1136130_4.jpg","$238,031","null"
"1604367308-37","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-16","","https://www.redfin.com/VA/Reston/1623-Parkcrest-Cir-20190/unit-9B300/home/9244527","1623 Parkcrest Cir Unit 9B300","","$300,799","null"
"1604367880-187","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9","","https://www.redfin.com/VA/Reston/1606-Oak-Spring-Way-20190/home/9243973","1606 Oak Spring Way","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/900/genMid.VAFX1150900_1.jpg","$539,224","null"
"1604367888-189","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9","","https://www.redfin.com/VA/Reston/11413-Hollow-Timber-Way-20194/home/9145051","11413 Hollow Timber Way","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/612/genMid.VAFX1145612_3.jpg","$736,968","null"
